site,url,title,content_snippet,source,ground_truth
propublica,https://www.propublica.org/article/armor-health-florida-jail-deaths,Florida Jails Contract With Armor Health Despite Allegations of Negligence — ProPublica,"Arrow Right Caret Close [Skip to content](https://www.propublica.org/article/armor-health-florida-jail-deaths#main) [Skip to content](https://www.propublica.org/article/armor-health-florida-jail-deaths#main) Menu Menu [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Menu Menu [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Close Close [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Search ProPublica: Search Search **Topics** **Browse by Place** **Type** **Info**   * [About Us](https://www.propublica.org/about)   * [Impact](https://www.propublica.org/impact)   * [Jobs & Fellowships](https://www.propublica.org/jobs)   * [Contact Us](https://www.propublica.org/contact)   **Follow ProPublica** ![Six printed photographs laid across a table show a man at various points in his life. One shows him posing with a birthday cake, another shows him with a dog by a swimming pool, and others show him with friends and family members.](https://www.propublica.org/wp-content/uploads/2026/04/20260131-KAHN-FloridaPrisonDeaths-0021_preview_maxWidth_3000_maxHeight_3000_ppi_72_embedColorProfile_true_quality_95.jpg?w=1149) Family photos of Brian Tracey kept by his sister, Lillian Scharf, who has tried for three years to get answers about how her brother died at a jail in St. Johns County, Florida, in 2023. The company that was contracted to care for inmates, Armor Health of St. Johns County LLC, has declined to release Tracey’s medical records, citing privacy laws.  Greg Kahn for ProPublica  # Inmates Have Died in the Care of Armor Health Companies. Jails Keep Contracting With Them Anyway. by [Nichole Manna](https://www.propublica.org/people/nichole-manna), [The Florida Trib](https://floridatrib.org/) Co-published with [The Florida Trib](https://floridatrib.org/) April 28, 2026, 5:00 am S",v14_cache,HELPFUL
propublica,https://www.propublica.org/article/macon-georgia-segregation-academies-school-vouchers,"In Macon, GA, One Black Family Navigates Decisions About School Choice — ProPublica","Arrow Right Caret Close [Skip to content](https://www.propublica.org/article/macon-georgia-segregation-academies-school-vouchers#main) [Skip to content](https://www.propublica.org/article/macon-georgia-segregation-academies-school-vouchers#main) Menu Menu [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Menu Menu [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Close Close [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Search ProPublica: Search Search **Topics** **Browse by Place** **Type** **Info**   * [About Us](https://www.propublica.org/about)   * [Impact](https://www.propublica.org/impact)   * [Jobs & Fellowships](https://www.propublica.org/jobs)   * [Contact Us](https://www.propublica.org/contact)   **Follow ProPublica** ![](https://www.propublica.org/wp-content/uploads/2024/08/20240513-Maney-Segregation-Academies-116_maxWidth_3000_maxHeight_3000_ppi_72_quality_95_embedColorProfile_true.jpg?w=1149) Zo’e Johnson, 13, attends art class at First Presbyterian Day School. It was among the hundreds of private schools that opened during desegregation as white children fled the arrival of Black students.  [ Segregation Academies ](https://www.propublica.org/series/segregation-academies) # In a Town Full of Segregation Academies, One Black Family Grapples With the Best School Choice for Their Daughter [ ![](https://www.propublica.org/wp-content/uploads/2023/01/JenniferBerryHawes1x1.jpg?w=50) ](https://www.propublica.org/people/jennifer-berry-hawes) [ ![](https://www.propublica.org/wp-content/uploads/2023/09/Sarabeth-Maney-square.jpeg?w=50) ](https://www.propublica.org/people/sarahbeth-maney) by [Jennifer Berry Hawes](https://www.propublica.org/people/jennifer-berry-hawes), photography by [Sarahbeth Maney](https://www.propublica.org/people/sarahbeth-maney) August 22, ",v14_cache,HELPFUL
propublica,https://www.propublica.org/article/memphis-safe-task-force-police-harassment,Black Residents Report Being Harassed by Memphis Safe Task Force — ProPublica,"Arrow Right Caret Close [Skip to content](https://www.propublica.org/article/memphis-safe-task-force-police-harassment#main) [Skip to content](https://www.propublica.org/article/memphis-safe-task-force-police-harassment#main) Menu Menu [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Menu Menu [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Close Close [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Search ProPublica: Search Search **Topics** **Browse by Place** **Type** **Info**   * [About Us](https://www.propublica.org/about)   * [Impact](https://www.propublica.org/impact)   * [Jobs & Fellowships](https://www.propublica.org/jobs)   * [Contact Us](https://www.propublica.org/contact)   **Follow ProPublica** ![Seven people stand in a group around a car. Each wears a vest with either “FBI” or “police” written on it.](https://www.propublica.org/wp-content/uploads/2025/10/251018-AMPM-1061_preview_maxWidth_3000_maxHeight_3000_ppi_72_embedColorProfile_true_quality_95.jpg?w=1149) Officers with the Memphis Safe Task Force, created by President Donald Trump to target violent crime, conduct a traffic stop Oct. 18. The activities of the task force — made up of 31 agencies including the FBI, National Guard and local law enforcement — have raised concerns about harassment and racial profiling.  Andrea Morales/MLK50  Officers with the Memphis Safe Task Force, created by President Donald Trump to target violent crime, conduct a traffic stop Oct. 18. The activities of the task force — made up of 31 agencies including the FBI, National Guard and local law enforcement — have raised concerns about harassment and racial profiling.  Andrea Morales/MLK50  # “I Don’t Feel Safe”: Black Memphis Residents Report Harassment by Trump’s Police Task Force by [Wendi C. Thomas](https://www.propu",v14_cache,HELPFUL
propublica,https://www.propublica.org/article/syphilis-south-dakota-great-plains-tribes-hhs-becerra,"Amid Syphilis Outbreak in Great Plains Tribes, Feds Silent — ProPublica","Arrow Right Caret Close [Skip to content](https://www.propublica.org/article/syphilis-south-dakota-great-plains-tribes-hhs-becerra#main) [Skip to content](https://www.propublica.org/article/syphilis-south-dakota-great-plains-tribes-hhs-becerra#main) Menu Menu [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Close Close [ProPublica](https://www.propublica.org/) [ Donate ](https://give.propublica.org/campaign/748664/donate?c_src=UpRed) Search ProPublica: Search Search **Topics** **Browse by Place** **Type** **Info**   * [About Us](https://www.propublica.org/about)   * [Impact](https://www.propublica.org/impact)   * [Jobs & Fellowships](https://www.propublica.org/jobs)   * [Contact Us](https://www.propublica.org/contact)   **Follow ProPublica** ![](https://www.propublica.org/wp-content/uploads/2024/05/DiCampo-SyphilisSouthDakota-LEAD_preview_maxWidth_3000_maxHeight_3000_ppi_72_embedColorProfile_true_quality_95.jpg?w=1149) Excerpts from the Great Plains tribes’ request for emergency assistance from the federal government.  Photo illustration by Peter DiCampo/ProPublica. Photograph by Anna Maria Barry-Jester. Letter from Great Plains Tribal Leaders’ Health Board obtained by ProPublica.  # Facing Unchecked Syphilis Outbreak, Great Plains Tribes Sought Federal Help. Months Later, No One Has Responded. ##  The syphilis rate among Indigenous people in the Great Plains is higher than at any point in 80 years of records. More than 3% of Native American babies born in South Dakota last year had the preventable and curable — but potentially fatal — disease. [ ![](https://www.propublica.org/wp-content/uploads/2022/07/Anna-Marie-Barry-Jester-1x1.jpg?w=50) ](https://www.propublica.org/people/anna-maria-barry-jester) by [Anna Maria Barry-Jester](https://www.propublica.org/people/anna-maria-barry-jester) May 7, 2024, 5:00 am Share Contrast Change Appearance Change Appearance Auto Light Dark Republish ## Republish Thi",v14_cache,HELPFUL
propublica,https://www.propublica.org/article/have-you-been-denied-a-parent-plus-loan-share-your-story-with-us,Has Your Family Been Denied a Parent Plus Loan? Share Your Story With Us. &#8212; ProPublica,"Has Your Family Been Denied a Parent Plus Loan? Share Your Story With Us. &#8212; ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Menu Menu Search Donate Investigative Journalism in the Public Interest Reporting on Dismantling USAID NIH Cuts FDA Oversight About Newsletters Have a Tip? ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors College Debt Has Your Family Been Denied a Parent Plus Loan? Share Your Story With Us. by Marian Wang October 19, 2012, 2:42 pm Contrast Change Appearance Auto Light Dark ProPublica is no longer taking submissions for this particular project, but you are welcome to contact us through our general tip form . As part of our ongoing look at student loans, we&#39;re examining federal Parent Plus loans. Has your application for these loans been denied? Tell us about it. Your answers will help inform our reporting. Corrections Contributors Marian Wang Facebook X Marian Wang was a reporter for ProPublica, covering education and college debt. Most Read He Was Fired for Sexually Harassi",live_fetch,NON-HELPFUL
propublica,https://www.propublica.org/article/trading-water-in-the-west-limiting-ceo-pay-and-more,"Trading Water in the West, Limiting CEO Pay and More &#8212; ProPublica","Trading Water in the West, Limiting CEO Pay and More &#8212; ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Investigative Journalism in the Public Interest Menu Donate ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors Trading Water in the West, Limiting CEO Pay and More Some of the best #MuckReads we read this week. Want to receive these by email? Sign up to get this briefing delivered to your inbox every weekend. by Adam Harris February 12, 2016, 5:44 pm Contrast Change Appearance Auto Light Dark Some of the best #MuckReads we read this week. Want to receive these by email? Sign up to get this briefing delivered to your inbox every weekend. Liquid Assets , ProPublica As the scramble to solve the water crisis in the West continues, this hedge fund manager thinks he has a solution: capitalism. But opponents worry that selling water to the highest bidder could price out the poor. Amid federal gridlock, lobbying rises in the states , Center for Public Integrity With Congress in a virtual gridlock, companies ",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/lobby-clash-begins-on-consumer-finance-watchdog,Lobby Clash Begins Over Consumer Finance Watchdog &#8212; ProPublica,"Lobby Clash Begins Over Consumer Finance Watchdog &#8212; ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Menu Menu Search Donate Investigative Journalism in the Public Interest Reporting on Dismantling USAID NIH Cuts FDA Oversight About Newsletters Have a Tip? ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors Foreclosure Crisis Lobby Clash Begins Over Consumer Finance Watchdog by Paul Kiel July 1, 2009, 8:36 am Contrast Change Appearance Auto Light Dark When the administration first unveiled its plan for a broad overhaul of the financial regulatory system, we noted that the banking industry was already targeting one pillar of the plan: a consumer protection agency for financial products. Well, the administration has decided to pursue that proposal first and sent proposed legislation to the House on Tuesday. Democrats say they will move quickly to pass a bill creating the new agency. And the banks are rallying their forces, reports the Washington Post : The agency would have the power to probe any lender, ",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/video-shirley-ree-smith-in-her-own-words,Video: Shirley Ree Smith in Her Own Words &#8212; ProPublica,"Video: Shirley Ree Smith in Her Own Words &#8212; ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Menu Menu Search Donate Investigative Journalism in the Public Interest Reporting on Dismantling USAID NIH Cuts FDA Oversight About Newsletters Have a Tip? ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors Post Mortem Video: Shirley Ree Smith in Her Own Words by A.C. Thompson March 29, 2012, 3:59 am Contrast Change Appearance Auto Light Dark These videos were produced by PBS&#8217; &#8220;Frontline.&#8221; Shirley Ree Smith, who was convicted of second-degree murder for shaking her 7-week-old grandson to death, speaks to ProPublica&#8217;s A.C. Thompson. Her conviction was overturned, but then reinstated by the U.S. Supreme Court. Now Smith, 51, faces a possible return to prison. Meanwhile, new doubts out of the Los Angeles County coroner&#8217;s office raise more questions about her case. | Related story: New Evidence in High Profile Shaken Baby Case &#8216;It&#8217;s a Good Thing&#8217; Shirley Ree Smith rea",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/conservationists-see-rare-nature-sanctuaries-black-farmers-see-a-legacy-bought-out-from-under-them,Conservationists See Rare Nature Sanctuaries. Black Farmers See a Legacy Bought Out From Under Them. &#8212; ProPublica,"Conservationists See Rare Nature Sanctuaries. Black Farmers See a Legacy Bought Out From Under Them. &#8212; ProPublica Arrow Right Caret Close ProPublica Menu Donate ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors Above: Robert Thurman Jr., his daughter Robriana Thurman and his sisters Candence Thurman, Gail Thurman, Henrietta Thurman and Candace Thurman wait on Robert Thurman Sr. as he works a field in Pembroke Township. Conservationists See Rare Nature Sanctuaries. Black Farmers See a Legacy Bought Out From Under Them. In Pembroke, the well-intended efforts of mostly white nature conservationists overlook one thing: The township’s Black farming community has never fully supported them. Now, a generations-old way of life is threatened by the push for conservation. by Tony Briscoe , photography by Rashod Taylor October 14, 2021, 5:00 am Contrast Change Appearance Auto Light Dark ProPublica is a nonprofit newsroom that investigates abuses of power. Sign up for Dispatches , a newsletter that spotlights wrongdoing around the country, to receive our stories in your inbox every week",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/natural-gas-drilling-debate-heats-up-read-our-guide,Natural Gas Drilling Debate Heats Up: Read Our Guide &#8212; ProPublica,"Natural Gas Drilling Debate Heats Up: Read Our Guide &#8212; ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Investigative Journalism in the Public Interest Menu Donate ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors Fracking Natural Gas Drilling Debate Heats Up: Read Our Guide The possible dangers of gas drilling, including the process known as hydraulic fracturing, are drawing more attention from the media as gas drilling expands across the United States. Here’s a quick breakdown of the key issues, drawn from ProPublica’s reporting. by ProPublica February 28, 2011, 6:48 pm Contrast Change Appearance Auto Light Dark It’s been a busy couple of weeks in the fracking and natural gas drilling debate, with the documentary film Gasland nominated for an Academy Award and a front-page story in Sunday’s New York Times on the dangers posed by the technology. The Times story underscored the findings of dozens of reports that ProPublica has published over the past three years, adding new details from previously und",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/our-sputtering-economy-by-the-numbers,"The Latest on Our Sputtering Economy, by the Numbers &#8212; ProPublica","The Latest on Our Sputtering Economy, by the Numbers &#8212; ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Investigative Journalism in the Public Interest Menu Donate ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors The Latest on Our Sputtering Economy, by the Numbers As Congress enacts a 10-year package of spending cuts, economists worry that the economy may be weakening and could actually benefit from a brief jolt of short-term spending. Here’s an overview of where the economy stands now. by Braden Goyette August 5, 2011, 11:38 am Contrast Change Appearance Auto Light Dark Updated Aug. 5 with the latest job numbers and other stats. This post has also been corrected . With increasing signs that the economy is laboring , most economists agree that a short-term infusion of spending, or an extension of this year&#39;s temporary cut in Social Security taxes, could help fend off a new downturn. But whatever one thinks of the debt deal &#8212; and most of its billions in cuts won&#39;t come for a few years &",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/report-on-airport-backscatter-body-scanners,New Report Likely to Fuel Debate Over TSA Scanners &#8212; ProPublica,"New Report Likely to Fuel Debate Over TSA Scanners &#8212; ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Investigative Journalism in the Public Interest Menu Donate ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors New Report Likely to Fuel Debate Over TSA Scanners A new report from the inspector general of the Department of Homeland Security is likely to fan rather than extinguish the debate over the safety of X-ray body scanners, known as backscatters, deployed at airports across the country. by Michael Grabell February 27, 2012, 2:24 pm Contrast Change Appearance Auto Light Dark Feb. 28: This post has been updated. A new report from the inspector general of the Department of Homeland Security is likely to fan rather than extinguish the debate over the safety of X-ray body scanners deployed at airports across the country. Sen. Susan Collins, R-Maine, and other lawmakers have called on the Transportation Security Administration to conduct a new, independent health study. No such tests were carried out f",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/book-bans-texas-libraries,Book Bans in Texas Spread as a New State Law Takes Effect — ProPublica,"Book Bans in Texas Spread as a New State Law Takes Effect — ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Investigative Journalism in the Public Interest Menu Donate ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors The American flag reflects off a Houston Little Free Library designed to look like a prison filled with banned books. Callaghan O’Hare/Reuters Book Bans in Texas Spread as New State Law Takes Effect As Texas enters its third straight school year of coordinated book banning activity, a growing number of districts are targeting library books. Caught in the dragnet: books featuring a “naked” crayon and one with a cartoon butt. by Jeremy Schwartz Co-published with The Texas Tribune October 11, 2023, 7:00 am Contrast Change Appearance Auto Light Dark ProPublica is a nonprofit newsroom that investigates abuses of power. Sign up to receive our biggest stories as soon as they’re published. This article is co-published with The Texas Tribune, a nonprofit, nonpartisan local newsroom that informs and en",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/sean-duffy-trump-transportation-secretary-congress-funding,"Sean Duffy Defies Congress’ Power of the Purse, Which He Once Defended &#8212; ProPublica","Sean Duffy Defies Congress’ Power of the Purse, Which He Once Defended &#8212; ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Investigative Journalism in the Public Interest Menu Donate ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors Transportation Secretary Sean Duffy at a press conference in August Eric Lee/Bloomberg via Getty Images Trump’s Transportation Secretary Sean Duffy Once Defended Congress’ Power of the Purse. Now He Defies It. As a congressman, Duffy made an impassioned legal case against executive overreach. A decade later, judges have used those same arguments to rebuke him for withholding billions in transportation funding. by Jake Pearson December 5, 2025, 5:00 am Contrast Change Appearance Auto Light Dark ProPublica is a nonprofit newsroom that investigates abuses of power. Sign up to receive our biggest stories as soon as they’re published. Transportation Secretary Sean Duffy has been one of the most vociferous defenders of President Donald Trump’s expansive use of executive authority",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/ed-rendell-new-york-fracking-op-ed-disclosure,More Than a Matter of Opinion: Ed Rendell’s Plea for Fracking Fails to Disclose Industry Ties &#8212; ProPublica,"More Than a Matter of Opinion: Ed Rendell’s Plea for Fracking Fails to Disclose Industry Ties &#8212; ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Investigative Journalism in the Public Interest Menu Donate ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors Fracking More Than a Matter of Opinion: Ed Rendell’s Plea for Fracking Fails to Disclose Industry Ties Rendell, who supported fracking when he was governor of Pennsylvania, urged Andrew Cuomo of New York to get behind the industry in a strongly worded newspaper piece. He left a few details out. by Justin Elliott March 28, 2013, 11:28 am Contrast Change Appearance Auto Light Dark Former Pennsylvania Gov. Ed Rendell took to the New York Daily News op-ed page Wednesday with a message to local officials: stop worrying and learn to love fracking. As New York Gov. Andrew Cuomo agonizes over whether to allow the controversial natural gas drilling technique, Rendell invoked his own experience as a Democratic governor who presided over a fracking boom. New Yor",live_fetch,HELPFUL
propublica,https://www.propublica.org/article/minnesota-new-approach-crisis-pregnancy-centers,Minnesota Looks to a New Approach to “Crisis Pregnancy Centers” — ProPublica,"Minnesota Looks to a New Approach to “Crisis Pregnancy Centers” — ProPublica Arrow Right Caret Close Investigative Journalism in the Public Interest Donate ProPublica Menu Search ProPublica Investigative Journalism in the Public Interest Menu Donate ProPublica Investigative Journalism in the Public Interest Menu Donate Search ProPublica Search Close ProPublica is a nonprofit, investigative newsroom that exposes corruption. We report in all 50 states and partner with local newsrooms . Our work spurs real-world impact and has received numerous awards, including nine Pulitzer Prizes. About Us Impact Leadership Staff Partners Contact Us Press Send Us Tips Topics We Cover See All Abortion Civil Rights Courts Criminal Justice Debt Democracy Education Environment Health Care Health Insurance Immigration Labor Mental Health Military Police Politics Pregnancy Prison Racial Justice Regulation Sex and Gender Technology Our Biggest Series See All Life of the Mother How Abortion Bans Lead to Preventable Deaths The New Immigration How Recent Arrivals at the Border Have Changed the Country and Its Attitudes Friends of the Court SCOTUS Justices&#8217; Beneficial Relationships With Billionaire Donors Demonstrators protest outside of an anti-abortion counseling center, 2019 in Minneapolis Courtney Deutz/The Minnesota Daily via AP Post-Roe America Minnesota May Chart Its Own Path Dealing With Anti-Abortion Counseling Centers While other states move to defund “crisis pregnancy centers,” Minnesota may offer to renew their state grants — but with conditions. by Jessica Lussenhop February 28, 2023, 6:00 am Contrast Change Appearance Auto Light Dark ProPublica is a nonprofit newsroom that investigates abuses of power. Sign up for Dispatches , a newsletter that spotlights wrongdoing around the country, to receive our stories in your inbox every week. Do you have an experience to share related to new abortion laws in your state? Our reporters want to hear from you. Contact us on Signal at 64",live_fetch,HELPFUL
